7;arms_factory;2886.00;9.60;1560.00;2.43;0
7;arms_factory;2874.00;9.70;1557.00;3.63;0
7;arms_factory;2881.00;9.70;1573.00;1.47;0
7;arms_factory;2882.00;9.60;1560.00;4.13;0
7;arms_factory;2875.00;9.68;1556.00;5.69;0
7;arms_factory;2877.00;9.70;1562.00;2.07;0
7;air_base;2878.64;9.70;1559.27;2.19;0
7;naval_base;2883.30;9.50;1583.80;3.35;2752
7;naval_base;2875.00;9.50;1562.00;-2.16;2775
7;naval_base;2877.38;9.40;1566.68;-1.96;2775
7;bunker;2886.00;9.60;1563.00;5.76;0
7;bunker;2882.00;9.68;1570.00;5.16;0
7;bunker;2876.00;9.60;1562.00;0.08;0
7;bunker;2883.00;9.70;1574.00;4.21;0
7;coastal_bunker;2878.05;9.50;1570.55;-1.86;0
7;coastal_bunker;2881.00;9.50;1580.69;4.35;0
7;coastal_bunker;2872.58;9.40;1559.76;-2.46;0
7;synthetic_refinery;2883.00;9.68;1572.00;3.77;0
7;nuclear_reactor;2874.00;9.70;1556.00;4.27;0
7;rocket_site;2883.00;9.70;1573.00;4.49;0
7;industrial_complex;2883.00;9.65;1571.00;5.98;0
7;industrial_complex;2882.00;9.70;1572.00;3.81;0
7;industrial_complex;2875.00;9.70;1558.00;0.20;0
7;industrial_complex;2882.00;9.70;1573.00;2.87;0
7;industrial_complex;2877.00;9.70;1562.00;4.42;0
7;industrial_complex;2888.00;9.50;1573.00;2.26;0
7;dockyard;2879.00;9.53;1571.00;-2.36;0
7;anti_air_building;2885.00;9.60;1560.00;1.31;0
7;anti_air_building;2881.00;9.63;1564.00;2.87;0
7;anti_air_building;2884.00;9.60;1560.00;5.54;0
7;radar_station;2885.00;9.50;1569.00;3.37;0
7;naval_base;2896.00;9.55;1586.00;-2.94;2752
7;naval_base;2901.00;9.55;1587.00;-3.14;2752
7;naval_base;2915.00;9.60;1585.00;-3.14;2752
7;bunker;2905.00;9.70;1580.00;0.71;0
7;bunker;2907.00;9.70;1578.00;4.83;0
7;bunker;2901.00;9.60;1573.00;0.11;0
7;bunker;2904.00;10.15;1558.00;2.78;0
7;bunker;2896.00;9.60;1580.00;5.44;0
7;bunker;2916.00;9.70;1580.00;2.17;0
7;bunker;2912.00;9.70;1566.00;3.38;0
7;bunker;2896.00;9.60;1565.00;1.22;0
7;coastal_bunker;2910.00;9.50;1589.00;-3.14;0
7;coastal_bunker;2891.00;9.50;1582.00;-2.94;0
7;coastal_bunker;2902.00;9.55;1587.00;-3.14;0
1;arms_factory;2809.00;13.55;1372.00;0.14;0
1;arms_factory;2669.00;9.70;1298.00;3.16;0
1;arms_factory;2695.00;10.85;1320.00;4.37;0
1;arms_factory;2782.00;11.38;1381.00;2.21;0
1;arms_factory;2724.00;13.75;1335.00;4.88;0
1;arms_factory;2778.00;13.57;1355.00;0.15;0
1;industrial_complex;2666.00;9.68;1298.00;2.81;0
1;industrial_complex;2692.00;10.85;1320.00;0.65;0
1;industrial_complex;2704.00;11.75;1345.00;4.78;0
1;industrial_complex;2725.00;14.05;1334.00;4.88;0
1;industrial_complex;2784.00;11.70;1354.00;2.72;0
1;industrial_complex;2711.00;13.25;1333.00;5.38;0
1;air_base;2696.00;10.70;1319.00;1.77;0
1;naval_base;2813.00;9.50;1333.00;1.57;8845
1;naval_base;2761.00;9.53;1388.00;-3.73;8592
1;naval_base;2802.00;9.50;1296.00;1.57;5454
1;naval_base;2660.00;9.50;1311.00;-1.57;5311
1;naval_base;2667.00;9.50;1384.00;-1.45;8698
1;naval_base;2729.00;10.07;1388.00;-3.39;5233
1;naval_base;2759.00;9.50;1264.00;0.32;8793
1;naval_base;2827.00;9.50;1346.00;0.79;8845
1;naval_base;2705.00;9.50;1267.00;-0.64;5382
1;naval_base;2666.00;9.50;1269.00;-1.25;8772
1;naval_base;2777.00;9.73;1270.00;0.98;5431
1;naval_base;2722.00;9.78;1254.00;0.32;5407
1;naval_base;2795.00;10.05;1290.00;-4.39;5454
1;naval_base;2667.00;9.57;1300.00;-1.25;5336
1;naval_base;2694.00;9.63;1390.00;-3.34;8618
1;naval_base;2687.00;9.50;1271.00;0.46;5382
1;naval_base;2800.00;9.55;1315.00;1.57;5454
1;naval_base;2668.00;9.50;1363.00;-1.57;5284
